0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-6.277e-05,-0.00012583,-0.00018943,-0.00025376,-0.00031894,-0.00038495,-0.00045163,-0.0005187,-0.00051875,-0.0005188,-0.0005685,-0.00061639,-0.00066114,-0.00070201,-0.00073881,-0.00077174,-0.00080116,-0.00082745,-0.00085096,-0.00087192,-0.00089037,-0.00090622,-0.00091914,-0.00092857,-0.0009337,-0.00093342,-0.00092631,-0.00091074,-0.00088496,-0.0008474,-0.00079705,-0.00073388,-0.00065915,-0.00057514,-0.00048457,-0.00038996,-0.00029323,-0.00019563,-9.7814e-05,0,0,0,0,0
0,-0.00012525,-0.00025111,-0.00037811,-0.00050667,-0.00063704,-0.0007692,-0.00090285,-0.0010374,-0.0010375,-0.0010376,-0.0011388,-0.0012359,-0.0013261,-0.001408,-0.0014815,-0.001547,-0.0016054,-0.0016576,-0.0017044,-0.0017463,-0.0017833,-0.0018153,-0.0018417,-0.0018614,-0.0018728,-0.0018736,-0.001861,-0.0018316,-0.0017817,-0.0017075,-0.0016069,-0.0014793,-0.0013275,-0.0011568,-0.00097317,-0.00078203,-0.00058732,-0.00039147,-0.00019561,0,0,0,0,0
0,-0.00018714,-0.00037526,-0.00056523,-0.00075778,-0.00095333,-0.001152,-0.0013532,-0.001556,-0.0015562,-0.0015564,-0.0017131,-0.0018623,-0.0019994,-0.0021225,-0.002232,-0.0023292,-0.0024158,-0.0024932,-0.0025629,-0.0026254,-0.0026812,-0.00273,-0.002771,-0.0028025,-0.0028224,-0.0028272,-0.0028126,-0.0027731,-0.0027025,-0.0025942,-0.0024435,-0.0022489,-0.0020149,-0.0017513,-0.0014692,-0.0011776,-0.00088253,-0.00058728,-0.00029316,0,0,0,0,0
0,-0.00024807,-0.00049757,-0.0007498,-0.0010059,-0.0012666,-0.0015321,-0.001802,-0.0020746,-0.0020749,-0.0020752,-0.0022948,-0.0025009,-0.0026866,-0.0028507,-0.0029949,-0.0031221,-0.0032352,-0.0033367,-0.0034284,-0.0035114,-0.0035862,-0.0036526,-0.0037096,-0.0037553,-0.0037869,-0.0038001,-0.003789,-0.0037457,-0.0036608,-0.0035234,-0.003324,-0.0030579,-0.0027317,-0.0023643,-0.0019748,-0.0015767,-0.0011779,-0.00078195,-0.00038973,0,0,0,0,0
0,-0.0003076,-0.00061716,-0.00093054,-0.0012494,-0.001575,-0.001908,-0.002248,-0.0025929,-0.0025936,-0.0025944,-0.0028901,-0.0031599,-0.0033955,-0.0035987,-0.0037748,-0.0039291,-0.0040663,-0.00419,-0.0043025,-0.0044055,-0.0044995,-0.0045845,-0.0046594,-0.0047223,-0.00477,-0.0047974,-0.0047974,-0.00476,-0.0046715,-0.0045147,-0.004271,-0.0039271,-0.0034897,-0.0029995,-0.002489,-0.0019765,-0.0014703,-0.00097289,-0.00048379,0,0,0,0,0
0,-0.00036519,-0.00073297,-0.0011058,-0.0014862,-0.0018761,-0.002277,-0.0026891,-0.0031104,-0.0031123,-0.0031146,-0.0035113,-0.0038531,-0.0041369,-0.004374,-0.0045764,-0.0047532,-0.004911,-0.0050544,-0.0051863,-0.0053085,-0.0054219,-0.0055265,-0.0056214,-0.0057047,-0.0057732,-0.005822,-0.0058434,-0.0058255,-0.0057506,-0.0055929,-0.0053183,-0.0048898,-0.0043003,-0.0036548,-0.0030052,-0.00237,-0.0017537,-0.0011555,-0.0005725,0,0,0,0,0
0,-0.00042023,-0.00084373,-0.0012737,-0.0017135,-0.0021662,-0.0026347,-0.0031211,-0.0036249,-0.0036304,-0.0036391,-0.0041874,-0.0046042,-0.0049249,-0.0051841,-0.0054036,-0.0055963,-0.0057703,-0.0059304,-0.0060798,-0.0062204,-0.0063532,-0.0064782,-0.0065949,-0.0067018,-0.0067963,-0.0068742,-0.0069285,-0.0069479,-0.0069126,-0.006788,-0.0065193,-0.0060136,-0.0051671,-0.0043142,-0.0035069,-0.0027446,-0.0020191,-0.001323,-0.00065066,0,0,0,0,0
0,-0.00047206,-0.00094803,-0.0014319,-0.0019279,-0.0024405,-0.0029747,-0.0035358,-0.004129,-0.0041454,-0.0041802,-0.0049949,-0.0054517,-0.0057746,-0.006034,-0.0062576,-0.0064583,-0.0066434,-0.0068172,-0.0069823,-0.0071403,-0.0072922,-0.0074383,-0.0075783,-0.0077114,-0.0078361,-0.00795,-0.0080488,-0.0081251,-0.008164,-0.0081272,-0.0079574,-0.0074782,-0.0060401,-0.0049282,-0.0039635,-0.0030823,-0.0022553,-0.0014665,-0.00070715,2.3472e-05,0,0,0,0
0,-0.00052,-0.0010445,-0.0015781,-0.0021258,-0.0026933,-0.0032878,-0.0039187,-0.0046011,-0.0046423,-0.0047898,-0.0051742,-0.0055189,-0.0058065,-0.0060522,-0.0062691,-0.0064663,-0.0066492,-0.0068217,-0.006986,-0.0071436,-0.0072953,-0.0074415,-0.0075819,-0.0077158,-0.0078418,-0.0079577,-0.0080602,-0.0081441,-0.0082021,-0.0081941,-0.0081126,-0.0079854,-0.0065869,-0.0053948,-0.0043368,-0.0033658,-0.0024531,-0.0015805,-0.0007349,9.4454e-05,9.4697e-05,8.0997e-05,5.0987e-05,0
