0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-8.248777603630568975e-05,-1.651181848805943276e-04,-2.480303859715718645e-04,-3.313565048996102293e-04,-4.152179140055017154e-04,-4.997213176613647233e-04,-5.849546559173433857e-04,-6.709829173890484964e-04,-7.578440412525161906e-04,-8.455452021580552252e-04,-9.340598759763651168e-04,-1.023326181741752690e-03,-1.113247023155950616e-03,-1.203692505591974667e-03,-1.294504909870846125e-03,-1.385506193337391126e-03,-1.385542632347145373e-03,-1.385542645164371820e-03,-1.385542653538095192e-03,-1.385558025960094159e-03,-1.423704553089493504e-03,-1.461340599634592622e-03,-1.497993181181559320e-03,-1.533257490704749513e-03,-1.566817202503297413e-03,-1.598452785030261055e-03,-1.628039005910162512e-03,-1.655534429484779076e-03,-1.680966196127681254e-03,-1.704413074080983427e-03,-1.725989010084906256e-03,-1.745828578402277946e-03,-1.764074973433880401e-03,-1.780870669230147363e-03,-1.796350511424890228e-03,-1.810636852311110377e-03,-1.823836263611933834e-03,-1.836037395308248157e-03,-1.847309581152316044e-03,-1.857701876472286689e-03,-1.867242259905938428e-03,-1.875936809569568424e-03,-1.883768695123712138e-03,-1.890696890369031628e-03,-1.896654529677576761e-03,-1.901546889190377848e-03,-1.905248994779417922e-03,-1.907602928141708667e-03,-1.908414944759294655e-03,-1.907452617657430863e-03,-1.904442301932757556e-03,-1.899067357836468732e-03,-1.890967690178704894e-03,-1.879741326418579326e-03,-1.864948860278261341e-03,-1.846121670637042474e-03,-1.822774748753620399e-03,-1.794424736350800405e-03,-1.760613242805574973e-03,-1.720934708463047694e-03,-1.675066974082807265e-03,-1.622801544080346853e-03,-1.564069535500293160e-03,-1.498958976461048191e-03,-1.427719756900511705e-03,-1.350754306556208170e-03,-1.268594561455214410e-03,-1.181868292965844057e-03,-1.091259538391782351e-03,-9.974682970847320845e-04,-9.011738748649966496e-04,-8.030048036716844976e-04,-7.035166606631504393e-04,-6.031778437529016282e-04,-5.023625924407670298e-04,-4.013503011281600841e-04,-3.003302705220178381e-04,-1.994112901888744275e-04,-9.863560108483093660e-05,2.003273589517563138e-06,1.992260039128108608e-06,1.942283073359055919e-06,1.794910005608542498e-06,1.557536911444338106e-06,1.242073103282908247e-06,8.643408865124077181e-07,4.432803968386425466e-07,0.000000000000000000e+00
0.000000000000000000e+00,-1.648336498857836145e-04,-3.299560398714066964e-04,-4.956490508539355619e-04,-6.621806539830498491e-04,-8.297975105051234824e-04,-9.987171254064750123e-04,-1.169119567921125423e-03,-1.341138912348552141e-03,-1.514854754187943808e-03,-1.690284375084492776e-03,-1.867376386820844038e-03,-2.046006882973822917e-03,-2.225979255806581538e-03,-2.407028738222297820e-03,-2.588832392622906521e-03,-2.771024564812936408e-03,-2.771097524586660713e-03,-2.771097550194342920e-03,-2.771097567901129478e-03,-2.771128535001908533e-03,-2.847932161464014969e-03,-2.923677551556675726e-03,-2.997387827398705767e-03,-3.068233063267020166e-03,-3.135572296196084685e-03,-3.198968951793024554e-03,-3.258183070887825123e-03,-3.313146997985897367e-03,-3.363931966630615954e-03,-3.410711958751503400e-03,-3.453729424349419319e-03,-3.493265515809318607e-03,-3.529615968352844795e-03,-3.563072634623543414e-03,-3.593910076783417371e-03,-3.622376282898709735e-03,-3.648686543406371059e-03,-3.673019548678179303e-03,-3.695514933990510370e-03,-3.716271603826391823e-03,-3.735346344583278209e-03,-3.752752315612553277e-03,-3.768457148610454902e-03,-3.782380429537642551e-03,-3.794390450544847439e-03,-3.804300150311353251e-03,-3.811862278653104993e-03,-3.816763874870502359e-03,-3.818620309801015137e-03,-3.816969258262743574e-03,-3.811265210355091297e-03,-3.800875339833715855e-03,-3.785077880493119794e-03,-3.763064435655590154e-03,-3.733947975423932211e-03,-3.696778421870070518e-03,-3.650567720481300016e-03,-3.594325828996133669e-03,-3.527108103927048544e-03,-3.448072848719266684e-03,-3.356545483558130011e-03,-3.252083062228932307e-03,-3.134530524003841141e-03,-3.004058970897776661e-03,-2.861177510634283026e-03,-2.706714035544697215e-03,-2.541766096325819273e-03,-2.367628806651840036e-03,-2.185710553499754273e-03,-1.997447993702307790e-03,-1.804229827230535450e-03,-1.607335301320106987e-03,-1.407889801254164856e-03,-1.206837103712148345e-03,-1.004926378932354198e-03,-8.027116650146277899e-04,-6.005619834027887786e-04,-3.986809505889147101e-04,-1.971352185674165279e-04,4.109044043179059121e-06,4.084425231609165726e-06,3.981962243661030117e-06,3.679820033047614309e-06,3.193164532955586429e-06,2.546414612066795268e-06,1.772010043777823838e-06,9.087806997429886709e-07,0.000000000000000000e+00
0.000000000000000000e+00,-2.468922434669705633e-04,-4.942261962428117763e-04,-7.424335129721366900e-04,-9.919254139681183031e-04,-1.243081696265872262e-03,-1.496238948892270309e-03,-1.751677928475399307e-03,-2.009610283012943158e-03,-2.270165096603543944e-03,-2.533376117987368517e-03,-2.799170938338418815e-03,-3.067363812725268628e-03,-3.337654072927238695e-03,-3.609632094129172110e-03,-3.882794257237843615e-03,-4.156567281506770919e-03,-4.156676933672002333e-03,-4.156676974731655407e-03,-4.156677002596404977e-03,-4.156724047012875026e-03,-4.273243157074292295e-03,-4.388075401984171606e-03,-4.499673908866944419e-03,-4.606741623310653226e-03,-4.708297505096135233e-03,-4.803695714776569717e-03,-4.892605866960229692e-03,-4.974967508988847875e-03,-5.050932099722562837e-03,-5.120803125569037967e-03,-5.184981298270201037e-03,-5.243918479577124730e-03,-5.298081404052298188e-03,-5.347924722867001060e-03,-5.393871991130198482e-03,-5.436302968067312572e-03,-5.475545557469621745e-03,-5.511870956553359402e-03,-5.545490769310211163e-03,-5.576555147553734389e-03,-5.605151185152689244e-03,-5.631301033582854394e-03,-5.654959294645098451e-03,-5.676009424138308765e-03,-5.694258920828506113e-03,-5.709433230137403795e-03,-5.721168335739394185e-03,-5.729002200336136968e-03,-5.732365324879582988e-03,-5.730570981353097677e-03,-5.722805912462109422e-03,-5.708122734363234654e-03,-5.685435684994382365e-03,-5.653521950058989706e-03,-5.611031274270377942e-03,-5.556507053878707511e-03,-5.488422182484449172e-03,-5.405232549104100129e-03,-5.305449692445313170e-03,-5.187731611764953912e-03,-5.050986775426890597e-03,-4.894481539842484956e-03,-4.717936379389751217e-03,-4.521593636410470296e-03,-4.306240853492990066e-03,-4.073180525714665406e-03,-3.824147915212851214e-03,-3.561189784470161768e-03,-3.286523878286334681e-03,-3.002399754756751669e-03,-2.710977009349867066e-03,-2.414230028660985759e-03,-2.113881757106458436e-03,-1.811364359136788437e-03,-1.507802463810274619e-03,-1.204014644496862341e-03,-9.005300320972309865e-04,-5.976186328607033596e-04,-2.953350278343875495e-04,6.424962795385395897e-06,6.381414764416389739e-06,6.221320626337492774e-06,5.749243340603511010e-06,4.988886567232599351e-06,3.978410761900462371e-06,2.768503972394772679e-06,1.419832356109531100e-06,0.000000000000000000e+00
0.000000000000000000e+00,-3.285113143851544379e-04,-6.576273654153044984e-04,-9.879399658905066439e-04,-1.320014576068307202e-03,-1.654375919169026512e-03,-1.991492292465274743e-03,-2.331758422412158818e-03,-2.675476983316381861e-03,-3.022839325640819252e-03,-3.373906481815736047e-03,-3.728592206951639176e-03,-4.086650495837822021e-03,-4.447670658577042649e-03,-4.811083237956845921e-03,-5.176179606002990347e-03,-5.542146473110512103e-03,-5.542293112897371359e-03,-5.542293174139311697e-03,-5.542293219918859384e-03,-5.542357194288285473e-03,-5.700278755964677604e-03,-5.855745683573760837e-03,-6.006530407830517129e-03,-6.150802525957777683e-03,-6.287221737427689180e-03,-6.414952665699339210e-03,-6.533620030273298157e-03,-6.643228588484614491e-03,-6.744069923011875370e-03,-6.836631815743515403e-03,-6.921519332656833612e-03,-6.999391311892323372e-03,-7.070912461693616875e-03,-7.136719234081597557e-03,-7.197396895024090434e-03,-7.253465023305979281e-03,-7.305369004750011941e-03,-7.353475417868591234e-03,-7.398069711088374988e-03,-7.439354876012648290e-03,-7.477450214331641046e-03,-7.512389462498669963e-03,-7.544117803703459177e-03,-7.572487359024679052e-03,-7.597250944037169454e-03,-7.618053902450048348e-03,-7.634424023616145395e-03,-7.645759616097421579e-03,-7.651316089184978866e-03,-7.650191592300866969e-03,-7.641312727085527133e-03,-7.623421781755453791e-03,-7.595067679199807124e-03,-7.554603552174575173e-03,-7.500194831933941833e-03,-7.429842517284125994e-03,-7.341426954522842566e-03,-7.232777283339601043e-03,-7.101770416150465087e-03,-6.946460015016716824e-03,-6.765230182313640428e-03,-6.556960328003085328e-03,-6.321178721913092886e-03,-6.058175603743193305e-03,-5.769047216528025782e-03,-5.455652842243420911e-03,-5.120486745417091382e-03,-4.766487861212233279e-03,-4.396822488077230424e-03,-4.014674870099228104e-03,-3.623070769427737606e-03,-3.224745953380483282e-03,-2.822060283257289085e-03,-2.416951071950189378e-03,-2.010916941300905023e-03,-1.605024388652519923e-03,-1.199932343964442991e-03,-7.959335029848242258e-04,-3.930137136815060363e-04,9.069253240319885730e-06,8.998429708056071764e-06,8.772662140690926655e-06,8.106946121251883201e-06,7.034727620992789944e-06,5.609837886037958570e-06,3.903762720962442964e-06,2.002044748809509987e-06,0.000000000000000000e+00
0.000000000000000000e+00,-4.095285577693826961e-04,-8.198378090251722851e-04,-1.231693157154623150e-03,-1.645828693995842352e-03,-2.062929759198003747e-03,-2.483613511289878891e-03,-2.908407126253874115e-03,-3.337723584978120536e-03,-3.771835493220225370e-03,-4.210848134779889181e-03,-4.654673902141193143e-03,-5.103011461860203039e-03,-5.555334170676624189e-03,-6.010893149289640337e-03,-6.468740232840724733e-03,-6.927774171571907114e-03,-6.927958297163873055e-03,-6.927958403040248431e-03,-6.927958487816800529e-03,-6.928040966975527321e-03,-7.129819320070002533e-03,-7.328149802052894533e-03,-7.519952398729709726e-03,-7.702770422951511764e-03,-7.874889463239548651e-03,-8.035329443145288603e-03,-8.183750224181761748e-03,-8.320315003500607792e-03,-8.445546097977228717e-03,-8.560194522317238208e-03,-8.665133195253735265e-03,-8.761275857652385535e-03,-8.849519304579046147e-03,-8.930704743289922046e-03,-9.005593637635842669e-03,-9.074853915674974125e-03,-9.139053044119674341e-03,-9.198655328495850339e-03,-9.254021371414370908e-03,-9.305408259177043798e-03,-9.352969358140762746e-03,-9.396752998388983869e-03,-9.436699433376867160e-03,-9.472635712173445299e-03,-9.504268111978029024e-03,-9.531171975070019259e-03,-9.552778799594353887e-03,-9.568360674372401384e-03,-9.577012252216346097e-03,-9.577630861472204507e-03,-9.568895700443710850e-03,-9.549247792003704230e-03,-9.516873138028646151e-03,-9.469692737097766544e-03,-9.405364404296352732e-03,-9.321302965243482425e-03,-9.214726737295267714e-03,-9.082739133650805097e-03,-8.922453428007263640e-03,-8.731165257609099783e-03,-8.506569460533257646e-03,-8.247004956512373267e-03,-7.951694679628629886e-03,-7.620932751928490359e-03,-7.256167073699150080e-03,-6.859941799725176315e-03,-6.435700513861625921e-03,-5.987491667819668656e-03,-5.519639543447357223e-03,-5.036439535073337394e-03,-4.541915097292488837e-03,-4.039649320471508029e-03,-3.532685634724904399e-03,-3.023482666758649674e-03,-2.513906469372394030e-03,-2.005246920507627612e-03,-1.498251416174921705e-03,-9.931759607924410538e-04,-4.898588957737654102e-04,1.217667052182196493e-05,1.206674258504000433e-05,1.176395208476694744e-05,1.087115136236651344e-05,9.433239891978815734e-06,7.522450426478643000e-06,5.234664267045545932e-06,2.684583913278903467e-06,0.000000000000000000e+00
0.000000000000000000e+00,-4.897687342173771266e-04,-9.805094150165337939e-04,-1.473177066108291144e-03,-1.968691855039144366e-03,-2.467919176692848562e-03,-2.971646852477000111e-03,-3.480558731267526483e-03,-3.995204276689721945e-03,-4.515964307595463773e-03,-5.043013919615183319e-03,-5.576284987481881783e-03,-6.115432418587887081e-03,-6.659810551456286400e-03,-7.208468113068822528e-03,-7.760171208798653450e-03,-8.313462098941425127e-03,-8.313684675934289448e-03,-8.313684907198979138e-03,-8.313685118175180924e-03,-8.313789528734105358e-03,-8.562870704619607656e-03,-8.807146408969601312e-03,-9.042425170557297220e-03,-9.265505026679134865e-03,-9.474305400758930087e-03,-9.667795883000261312e-03,-9.845808097469108469e-03,-1.000880787583782565e-02,-1.015767871771876968e-02,-1.029354164781948015e-02,-1.041761855000119738e-02,-1.053113582016998798e-02,-1.063526101355287586e-02,-1.073106423166390877e-02,-1.081949695930736061e-02,-1.090138238104156748e-02,-1.097741277375101354e-02,-1.104815069143491590e-02,-1.111403173231264793e-02,-1.117536725885201476e-02,-1.123234604498541539e-02,-1.128503403077894818e-02,-1.133337169277492604e-02,-1.137716854965925214e-02,-1.141609452667192125e-02,-1.144966784600140799e-02,-1.147723930109672587e-02,-1.149797275749478605e-02,-1.151082201873235115e-02,-1.151450436457119100e-02,-1.150747165083447140e-02,-1.148788044407967820e-02,-1.145356381890147608e-02,-1.140200877942597509e-02,-1.133034533743086138e-02,-1.123535561984824634e-02,-1.111351431373050133e-02,-1.096107429458440495e-02,-1.077421269525182142e-02,-1.054925024621414589e-02,-1.028294764466518123e-02,-9.972863351721285990e-03,-9.617727806983139560e-03,-9.217756405580668569e-03,-8.774806259706146791e-03,-8.292303222971102519e-03,-7.774934804699639226e-03,-7.228188025512140985e-03,-6.657849918125662708e-03,-6.069570098245675310e-03,-5.468538182440804869e-03,-4.859283895836419634e-03,-4.245579415188889538e-03,-3.630412460760526483e-03,-3.016000139936816059e-03,-2.403822020859847607e-03,-1.794662886459278415e-03,-1.188668318243388169e-03,-5.854267226863825273e-04,1.590532194845563807e-05,1.574030638881616852e-05,1.534525222128369724e-05,1.418046732441435122e-05,1.230463013485419900e-05,9.812059642480821186e-06,6.827859994751638218e-06,3.501626630763672094e-06,0.000000000000000000e+00
0.000000000000000000e+00,-5.690413004481519824e-04,-1.139262732484832381e-03,-1.711826879627261714e-03,-2.287859912936463132e-03,-2.868430086043810903e-03,-3.454522295200036525e-03,-4.047007473278459860e-03,-4.646605839805414279e-03,-5.253843498147324834e-03,-5.869002866699475976e-03,-6.492069035123960649e-03,-7.122676764858168648e-03,-7.760066397203569874e-03,-8.403061284911103254e-03,-9.050082997308066951e-03,-9.699221002173756892e-03,-9.699484262716363825e-03,-9.699484929740976452e-03,-9.699485579191771678e-03,-9.699621141823098688e-03,-1.000080314339084515e-02,-1.029521759391765871e-02,-1.057717644317013317e-02,-1.084260057092819966e-02,-1.108911441076667649e-02,-1.131582536833884364e-02,-1.152296462819699108e-02,-1.171151722630965619e-02,-1.188290796801111382e-02,-1.203876459078851227e-02,-1.218075427327444671e-02,-1.231047945773502614e-02,-1.242941705421910133e-02,-1.253888725941882006e-02,-1.264004124203810947e-02,-1.273386008690691185e-02,-1.282115967320046450e-02,-1.290259807084567778e-02,-1.297868312815455075e-02,-1.304977886934907162e-02,-1.311610969356005740e-02,-1.317776181156547766e-02,-1.323468138748368043e-02,-1.328666907444508646e-02,-1.333337052327507495e-02,-1.337426258887257184e-02,-1.340863482459304749e-02,-1.343556603123901780e-02,-1.345389558723830009e-02,-1.346218964495401842e-02,-1.345870254165176284e-02,-1.344133460683138298e-02,-1.340758852022914255e-02,-1.335452822442053690e-02,-1.327874676894191808e-02,-1.317635314193954521e-02,-1.304299271540011393e-02,-1.287392175792743260e-02,-1.266416186265871546e-02,-1.240876248302430658e-02,-1.210319232471001802e-02,-1.174385518253822508e-02,-1.132867598784886680e-02,-1.085763467341777089e-02,-1.033307052884816120e-02,-9.759598241843636668e-03,-9.143611406355731455e-03,-8.492535174709346657e-03,-7.814056785824616963e-03,-7.115502721062594293e-03,-6.403428675644751156e-03,-5.683408716582663903e-03,-4.959970691471886003e-03,-4.236617605251982027e-03,-3.515884553000574089e-03,-2.799398058576516718e-03,-2.087924706522146893e-03,-1.381417634944266237e-03,-6.790899608501844813e-04,2.044474379793618195e-05,2.020353061102971980e-05,1.969628304881098504e-05,1.820083554421125812e-05,1.579275365054075517e-05,1.259329799011166764e-05,8.763089422301878270e-06,4.494062606636905222e-06,0.000000000000000000e+00
0.000000000000000000e+00,-6.471387731744442920e-04,-1.295683420382452971e-03,-1.947022961693118445e-03,-2.602511082410747124e-03,-3.263444349580781750e-03,-3.931035341657936576e-03,-4.606378841710976474e-03,-5.290409223838377778e-03,-5.983847461266762237e-03,-6.687136927706205033e-03,-7.400368942464419925e-03,-8.123202192757276660e-03,-8.854785603315411951e-03,-9.593701916887905495e-03,-1.033795849355690841e-02,-1.108505841897468661e-02,-1.108536845687607339e-02,-1.108537069355157618e-02,-1.108537296056448865e-02,-1.108556864735113848e-02,-1.144559139685227649e-02,-1.179583510861129288e-02,-1.212855553368843292e-02,-1.243870170522742499e-02,-1.272382365626166176e-02,-1.298352576234314097e-02,-1.321880872781270103e-02,-1.343149085170682912e-02,-1.362377512582036397e-02,-1.379795947303736822e-02,-1.395626059098700050e-02,-1.410071774497628078e-02,-1.423314842694227596e-02,-1.435513522132073234e-02,-1.446803008040015680e-02,-1.457296708571086813e-02,-1.467087836378376878e-02,-1.476250988443981310e-02,-1.484843538786172028e-02,-1.492906732992770914e-02,-1.500466433553336067e-02,-1.507533471092274008e-02,-1.514103580745458470e-02,-1.520156886806666059e-02,-1.525656909597455056e-02,-1.530549044585635329e-02,-1.534758471256136153e-02,-1.538187426035884237e-02,-1.540711787345241945e-02,-1.542176912034205587e-02,-1.542392703506950853e-02,-1.541127930156608976e-02,-1.538103930875311942e-02,-1.532988003668406957e-02,-1.525387075005926046e-02,-1.514842678881943988e-02,-1.500828969777092542e-02,-1.482756463989900152e-02,-1.459985512712775116e-02,-1.431854787167662763e-02,-1.397730374670083653e-02,-1.357078577261454713e-02,-1.309557952076307978e-02,-1.255112507543364175e-02,-1.194032790836985908e-02,-1.126948804186003912e-02,-1.054745257811140133e-02,-9.784354307081679844e-03,-8.990403601122239768e-03,-8.175013872587594266e-03,-7.346317808036314720e-03,-6.510998433853657473e-03,-5.674317942444058460e-03,-4.840237703940680758e-03,-4.011551493510779470e-03,-3.189984160773415723e-03,-2.376237612239905702e-03,-1.569999109627210829e-03,-7.699660018679987776e-04,2.602580077337761244e-05,2.568065137775986791e-05,2.503551377005413560e-05,2.313383810868708610e-05,2.007225089488158515e-05,1.600528921499772851e-05,1.113713707688028818e-05,5.711534362842843733e-06,0.000000000000000000e+00
0.000000000000000000e+00,-7.238361002616430090e-04,-1.449320683949529426e-03,-2.178087697749458897e-03,-2.911740140823302139e-03,-3.651829768840112768e-03,-4.399830667786991042e-03,-5.157104084014686729e-03,-5.924851557927981668e-03,-6.704053123828007492e-03,-7.495387585010766449e-03,-8.299133051452859539e-03,-9.115049283044766512e-03,-9.942250178731638563e-03,-1.077908708314648939e-02,-1.162308199630776237e-02,-1.247097140074209312e-02,-1.247134637437871327e-02,-1.247135438165108967e-02,-1.247136266467649066e-02,-1.247171742323656407e-02,-1.290025967087465517e-02,-1.331407984832538166e-02,-1.370261559973319325e-02,-1.405993638122247577e-02,-1.438406442640073266e-02,-1.467575912432417598e-02,-1.493736940586640367e-02,-1.517197978589076256e-02,-1.538286118655605647e-02,-1.557315792884668426e-02,-1.574573241811087418e-02,-1.590310513893578720e-02,-1.604744727690488731e-02,-1.618059958092519374e-02,-1.630410199862380310e-02,-1.641922574135828636e-02,-1.652700335389247974e-02,-1.662825482497772706e-02,-1.672360880716429465e-02,-1.681351877840547848e-02,-1.689827404001011807e-02,-1.697800567152087450e-02,-1.705268732544387017e-02,-1.712213080525779724e-02,-1.718597603310900723e-02,-1.724367501169347949e-02,-1.729446900282782806e-02,-1.733735811752021988e-02,-1.737106213237012142e-02,-1.739397138027276579e-02,-1.740408635374085869e-02,-1.739894505959456439e-02,-1.737553764918736351e-02,-1.733020946192864731e-02,-1.725855611774232412e-02,-1.715531918355037155e-02,-1.701429888395081594e-02,-1.682831453863043239e-02,-1.658926663820742969e-02,-1.628838817834631775e-02,-1.591680412529861838e-02,-1.546651631430105353e-02,-1.493183893096321560e-02,-1.431106136485298282e-02,-1.360772609570128251e-02,-1.283066603127549707e-02,-1.199244321394303883e-02,-1.110710628438786769e-02,-1.018826334531308664e-02,-9.247898604119994537e-03,-8.295890715077004762e-03,-7.340002910005439911e-03,-6.386111737566666467e-03,-5.438503751899842649e-03,-4.500132746372734888e-03,-3.572775937780264723e-03,-2.657062251244363387e-03,-1.752388343499575911e-03,-8.568073046323922397e-04,3.293341667128045058e-05,3.244725538332364262e-05,3.163128248373914123e-05,2.922675216976273441e-05,2.535712255739497935e-05,2.021847086028577135e-05,1.406863528124568937e-05,7.214937754515658938e-06,0.000000000000000000e+00
